experiment_label,tolerance,stepsize,experiment_name,instance_name,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,primal_objective,dual_objective,relative_optimality_gap,l2_primal_residual,l_inf_primal_residual,l2_dual_residual,l_inf_dual_residual,relative_l2_primal_residual,relative_l_inf_primal_residual,relative_l2_dual_residual,relative_l_inf_dual_residual,l_inf_primal_variable,l2_primal_variable,l_inf_dual_variable
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,graph20-80-1rand,TERMINATION_REASON_OPTIMAL,320,2.309167141,377.0,-116.99999999999989,-117.00000008733663,3.716457192620076e-10,2.3629402367085474e-7,1.289814244298526e-7,0.0,0.0,1.0700954796829373e-9,4.2993808143284205e-8,0.0,0.0,0.9999999999999989,10.865122255222122,0.001934044350780486
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,graph40-20-1rand,TERMINATION_REASON_OPTIMAL,320,4.397021877,377.0,-157.0,-157.00000003648196,1.1581575908601347e-10,4.93451200030189e-7,3.622258293312086e-8,0.0,0.0,1.617375719441226e-9,1.2074194311040287e-8,0.0,0.0,1.0,12.577627940825975,0.000494248735867157
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,graph40-40-1rand,TERMINATION_REASON_OPTIMAL,320,16.630911735,378.0,-300.0,-300.0000027693565,4.607914309880879e-9,3.3770370796857316e-6,4.011557297456392e-7,0.0,0.0,5.762231614504293e-9,1.3371857658187972e-7,0.0,0.0,1.0,17.35184979401255,0.00018625776483788492
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,graph40-80-1rand,TERMINATION_REASON_OPTIMAL,560,136.031808335,632.0,-511.9999999999983,-512.0000100518798,9.806713593175594e-9,6.693114732192584e-7,3.246448756488718e-7,0.0,0.0,6.686655426915202e-10,1.0821495854962393e-7,0.0,0.0,0.9999999999999972,22.650291425728188,0.00019660481575372086
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,graphdraw-grafo2,TERMINATION_REASON_OPTIMAL,1760,19.241697245,1888.0,35762.00000000019,35761.99958144147,5.851921974461483e-9,1.1985561855717243e-5,6.2697536726830094e-6,0.0,0.0,2.0909241812504804e-9,4.5106141530093596e-8,0.0,0.0,29.219318636406033,326.15664432943845,236.8615182820732
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,graphdraw-opmanager,TERMINATION_REASON_OPTIMAL,1760,5.845112103,1887.0,54716.9999999999,54716.99963710162,3.316108032285505e-9,8.38281418210333e-6,3.6765057060961226e-6,0.0,0.0,1.507502566720094e-9,3.535101640477041e-8,0.0,0.0,39.7017107575243,365.51571521391094,471.6865064128929
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,hgms30,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,941.552495724,100001.0,-57280.44754096776,-57238.0499406225,0.000370221676462371,4.279193467667949,1.0,0.0,0.0,3.9321157693523114e-5,0.0002145577428525452,0.0,0.0,4726.399999994385,152406.37821046557,1047.0455603006867
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,hgms62,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,2429.704360476,100001.0,-57397.03488227074,-57294.171511577435,0.0008968645205069544,5.882678367407885,1.1070202717672828,0.0,0.0,3.76347574418218e-5,0.00023751977080239937,0.0,0.0,4726.39999999965,217306.94285506674,1045.4581690611963
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,highschool1-aigio,TERMINATION_REASON_OPTIMAL,4080,88.253759633,4328.0,0.0,-6.005500097217009e-9,6.005500061150978e-9,1.5713040890416568e-9,7.273293078924326e-11,0.0,0.0,3.125431154199012e-12,2.1392038467424487e-12,0.0,0.0,1.0,72.00322462737567,56.53981075934868
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,hypothyroid-k1,TERMINATION_REASON_OPTIMAL,70000,137.876760242,73539.0,-2902.852580432459,-2902.852599366682,3.260751587839772e-9,0.00016052804118540012,0.00015862403643041034,0.0,0.0,9.178788962395191e-9,5.340876647488564e-8,0.0,0.0,0.9874494355000669,47.33890826409487,2.0000000002142397
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,iis-hc-cov,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95240,98.796082196,100039.0,9.51706077330292,9.51705948661451,6.422485202539914e-8,3.2887769971570513e-7,1.2888632849872295e-7,0.0,0.0,3.3011379597685735e-9,6.444316424936147e-8,0.0,0.0,0.34840538682916955,1.3236826485761357,0.4169175920915633
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,in,TERMINATION_REASON_OPTIMAL,4320,766.855215422,4581.0,58.000000849860385,57.99999984446803,8.593097009132361e-9,4.492519251437565e-8,1.9826334352046615e-8,0.0,0.0,6.134907386289533e-10,6.608778117348872e-9,0.0,0.0,1.000000000000005,45.8130194218292,0.5454544727364581
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,irish-electricity,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,511.784686595,100002.0,2.437388512334931e6,2.4419760146207074e6,0.0009401841818230116,0.12586666339858157,0.02128462672317255,0.0,0.0,3.102629480582999e-6,4.726450985537839e-6,0.0,0.0,444.99999999986915,8970.963418712372,285480.761113809
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,ivu06,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,9506.634051045,100005.0,135.89793281967695,135.9001232199823,8.029383849545006e-6,0.0025713727727519403,0.0006442470245615617,0.0,0.0,7.28280849329066e-5,0.00032212351228078084,0.0,0.0,0.8208770280370312,4.9690044902750845,3.333995130169632
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,ivu52,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,1942.331644577,100003.0,480.24462563952693,480.2495062574462,5.076076657554598e-6,0.010728350537304795,0.010641206178033677,0.0,0.0,0.00021751725066786065,0.0006650753861271048,0.0,0.0,1.0000000000005402,12.078819680796615,15.043227071085205
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,k1mushroom,TERMINATION_REASON_OPTIMAL,17520,162.298946123,18436.0,-4165.061224234814,-4165.061304452829,9.628716238028696e-9,0.00024224445292517202,0.00021611103875329718,0.0,0.0,7.289641629992973e-9,5.134498426070258e-8,0.0,0.0,0.9897959199807037,64.20723910785131,0.9811783399476415
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,kosova1,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,2038.824373515,100004.0,0.0,-9.826252991279361e-6,9.82615643698028e-6,7.094509318864977e-11,1.3368861573326285e-11,0.0,0.0,1.5211200177021524e-13,4.312535991395576e-13,0.0,0.0,1.0000000000007745,53.97729242152533,631.3375387379568
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,leo1,TERMINATION_REASON_OPTIMAL,70480,60.944843908,74044.0,3.885733161369871e8,3.885733130407085e8,3.984162689011903e-9,9.443296210679787e-7,5.798319904215532e-7,0.0,0.0,9.888953156923172e-9,1.4142243668818371e-8,0.0,0.0,0.950132885602401,2.8818577014277067,6.010285694346593e6
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,leo2,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,143.350388153,100000.0,3.864213087385545e8,3.8641956744626105e8,2.2531058395517113e-6,0.000391006456293831,0.00023722968720818471,0.0,0.0,3.994486779902944e-6,5.786089931906944e-6,0.0,0.0,0.9999999999998241,2.9201144797282956,5.196251313953669e6
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,lr1dr04vc05v17a-t360,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,192.433296874,100001.0,252606.19246192556,240445.00252390126,0.0246651167192834,0.14893314319489367,0.010578709732527614,0.0,0.0,5.060358921656301e-5,1.1523648946108511e-5,0.0,0.0,1048.0000000005996,13857.94949505237,15422.261841823438
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,lr1dr12vc10v70b-t360,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,1856.048787993,100003.0,984837.3814599514,979391.3060388408,0.002772626569984046,0.0015657730690947294,5.137033520696832e-5,0.0,0.0,1.6892320066851148e-7,1.4466441905651456e-8,0.0,0.0,3463.9999999986258,32447.003482777895,10590.606347579096
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,lr2-22dr3-333vc4v17a-t60,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,868.498086048,100002.0,-73218.35049889321,-73305.58129667173,0.000595330751630927,0.14394544747209875,0.012073199521761252,0.0,0.0,3.421756381017303e-6,1.4254072634901125e-5,0.0,0.0,447.7839881657911,5705.296217360227,595.629702405266
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,map06,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,327.573015421,100001.0,-405.42058587104157,-446.0962641040386,0.04771246249758702,0.0008709791778494323,0.00016453260438981077,0.0,0.0,1.6952688874586115e-11,3.2024531962209658e-12,0.0,0.0,1.0000000000010967,32.208932220786124,29.729252943888035
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,map10,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,315.646608881,100001.0,-602.0525830755798,-619.0669981679124,0.013922054235495192,0.020027298140661388,0.01701602339744568,0.0,0.0,2.3388611095079634e-10,1.98719343384424e-10,0.0,0.0,1.0000000000000457,41.50882061003886,22.869443956198353
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,map14860-20,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,319.796429767,100001.0,-996.0635275371285,-1067.8827584129563,0.0347801932498131,0.0022285976093240466,0.0008261549192904494,0.0,0.0,1.301318889992392e-11,4.824069621338624e-12,0.0,0.0,1.0,60.154682260849206,28.399624926628046
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,map16715-04,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,326.008136649,100001.0,-295.57671837887744,-334.4132413411063,0.06154855931378599,0.002968765653654202,0.0009719613933095745,0.0,0.0,8.667582718606164e-11,2.8377301406167907e-11,0.0,0.0,1.0,28.01773822127111,28.25674874630402
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,map18,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,309.035263821,100001.0,-929.3855180362598,-1012.6952997029193,0.04287509860943019,0.007149703597341536,0.0019793512874859143,0.0,0.0,4.6387140555421096e-11,1.2841993396104252e-11,0.0,0.0,1.0000000000000728,57.15635261125828,32.99648831158588
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,momentum1,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95240,117.47098674,100041.0,72791.99341714087,72792.91847883754,6.354060531184049e-6,0.0003700712491834246,0.00022396156614912233,0.0,0.0,2.451920742324329e-6,4.496252597598566e-5,0.0,0.0,6.3754349791855205,24.009625105710878,41355.73496097213
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,mushroom-best,TERMINATION_REASON_OPTIMAL,11720,18.905496364,12346.0,1.2682926301265284e-5,1.267362562102047e-5,9.300444417611064e-9,1.0585125299025348e-9,1.5555965001377847e-10,0.0,0.0,9.709937246159526e-10,1.5540424576801049e-10,0.0,0.0,0.002109692887596232,0.005309129518413669,0.000789473684336585
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,mzzv11,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,109.975347793,100000.0,-22841.615005180764,-23280.13346938258,0.009507639477375467,0.0005081573749109983,0.00018583539115146763,0.0,0.0,6.580917635943455e-6,9.291769557573382e-5,0.0,0.0,96.00000001016916,323.7528437517282,165775.4511939111
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,mzzv42z,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,128.083942168,100000.0,-21763.565573159416,-21731.500426587787,0.000737196475925329,0.0033140774272677675,0.0011723831247183458,0.0,0.0,4.339741774601393e-5,0.0005861915623591729,0.0,0.0,80.00000000578541,344.29196716350253,5687.1640353543335
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,n2seq36q,TERMINATION_REASON_OPTIMAL,2120,3.906343364,2267.0,51999.99945852723,51999.9994393373,1.8451679269569421e-10,1.3622911182583275e-7,7.671631829797576e-8,0.0,0.0,7.31031433314538e-9,3.835815914898788e-8,0.0,0.0,0.4660532934257273,2.9307599795528945,3238.681087314565
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,n3div36,TERMINATION_REASON_OPTIMAL,18320,47.94396582,19277.0,114333.37474754563,114333.37312154299,7.110765121392686e-9,6.628931389054031e-7,3.866275379849071e-7,0.0,0.0,7.582561617872685e-9,1.5465101519396284e-8,0.0,0.0,0.8448066195832746,1.2162032736713555,1273.6956541844906
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,n3seq24,TERMINATION_REASON_OPTIMAL,5240,90.324505534,5545.0,52000.00001784388,51999.99927744395,7.119161653841059e-9,3.308214298093381e-8,1.529621997467534e-8,0.0,0.0,4.85384764339157e-10,7.64810998733767e-9,0.0,0.0,0.41202896313854653,2.686725558712381,2400.000000106541
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-1122047,TERMINATION_REASON_OPTIMAL,20800,72.67215061,21880.0,160.99999811203767,160.99999904857046,2.8994823336768044e-9,1.887962355523418e-6,1.887962355340278e-6,0.0,0.0,8.622198952443435e-13,9.132108662865263e-11,0.0,0.0,10685.829100000017,471613.3920196533,0.9999999940904997
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-1171448,TERMINATION_REASON_OPTIMAL,720,0.901144955,795.0,-308.9999999912284,-309.00000103653946,1.6887093354206584e-9,3.143145020650908e-9,3.670721504533958e-10,0.0,0.0,1.9056054984917474e-11,4.0785794494821753e-11,0.0,0.0,0.12698412698458714,6.282903957001907,1.000000000012501
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-1354092,TERMINATION_REASON_OPTIMAL,9360,12.06384065,9869.0,13.285714212473497,13.285713950133113,9.514936351345771e-9,8.744869429500223e-8,2.3641675284125085e-8,0.0,0.0,4.0981848861922435e-11,1.1880238836243761e-10,0.0,0.0,269.8571428671032,1667.7902587060623,1.539579232938782
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-1367061,TERMINATION_REASON_OPTIMAL,11080,59.971366331,11675.0,3.132045626758974e7,3.132045626443529e7,5.0357649449902993e-11,0.00011476431052445058,7.592602514705504e-5,0.0,0.0,1.8361995891977822e-9,3.035826675212117e-8,0.0,0.0,2499.9999999999995,62005.47604386041,20.191864878729366
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-1593097,TERMINATION_REASON_OPTIMAL,560,0.920471265,629.0,4423.99999891636,4423.999941052197,6.539062419149188e-9,7.817844242734495e-8,6.882845626776657e-9,0.0,0.0,4.079037966444689e-9,3.4414228133883284e-9,0.0,0.0,0.006144074200835003,0.5437501064393444,98.00000000142613
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-2629914-sudost,TERMINATION_REASON_OPTIMAL,960,2.459993479,1045.0,39622.00000000001,39621.999875994115,1.564841845446465e-9,0.00010054390358981482,8.175229073792423e-5,0.0,0.0,8.87180781436059e-9,4.047143105837833e-7,0.0,0.0,11.000000000000004,170.41420129121673,1.9192135729541564e-5
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-2669500-cust,TERMINATION_REASON_OPTIMAL,6880,57.539521919,7266.0,2221.8999996650145,2221.8999844770274,3.417023764374269e-9,2.1861771697349275e-7,2.0339472783792445e-7,0.0,0.0,8.304399508090445e-14,1.8443482756431305e-11,0.0,0.0,0.051273354521478756,1.9867856585830608,55.52119523458565
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-2746589-doon,TERMINATION_REASON_OPTIMAL,35280,98.518237053,37086.0,1985.7499912315395,1985.749958556321,8.225354053086132e-9,4.816437350012915e-6,4.802855983143672e-6,0.0,0.0,4.0190055402039655e-12,4.35514688351802e-10,0.0,0.0,0.2092386862591557,3.518564116418244,45.42982154305659
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-2978205-isar,TERMINATION_REASON_OPTIMAL,1920,10.361459182,2059.0,-12.415306726839702,-12.415306917652135,7.387065408020585e-9,5.5692679426186727e-8,1.9530670747336387e-8,0.0,0.0,2.4506624707446093e-9,3.255111791222731e-9,0.0,0.0,0.4563725443435125,6.968706933486509,0.2638809999146832
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-2987310-joes,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,122.590098798,100000.0,-6.211712060860866e8,-6.190556607785015e8,0.0017057728407606969,0.7230198259980783,0.1544323520067462,0.0,0.0,2.782904597084607e-9,3.0886469783619846e-9,0.0,0.0,1.000000000000746,53.38474934854529,6.214350655760243e6
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-3025225-shelon,TERMINATION_REASON_OPTIMAL,28080,801.525498387,29526.0,0.05257405189685744,0.05257404262225699,8.392178835349225e-9,4.0340186229244554e-9,4.026189159844762e-9,0.0,0.0,1.2318089321033078e-11,1.2350273496456325e-11,0.0,0.0,1.99489584628318,36.757569926088394,0.159036503922288
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-3148108-pahi,TERMINATION_REASON_OPTIMAL,0,0.242759661,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-3209462-rhin,TERMINATION_REASON_OPTIMAL,2240,21.586673083,2394.0,-7.105427357601002e-15,-8.163608156657159e-9,8.163600984585304e-9,9.32078204744736e-10,9.146390311798314e-10,0.0,0.0,3.785138121726146e-12,3.048796770599438e-10,0.0,0.0,0.7633939140989627,4.474272022507265,2.00000000000001
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-3237086-abava,TERMINATION_REASON_OPTIMAL,200,1.889194769,252.0,0.0,-1.8312614569991237e-10,1.8312614566637718e-10,2.0692211424732453e-11,1.2512303061259686e-12,0.0,0.0,1.107108458085149e-13,2.085383843543281e-13,0.0,0.0,0.007060433089822486,0.90184613014726,1.9396099906636783e-13
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-3322547-alsek,TERMINATION_REASON_OPTIMAL,200,21.174147701,255.0,398.42666666690485,398.4266666625295,5.483904689970792e-12,1.978923939064005e-11,7.849276784099857e-13,0.0,0.0,4.1709659718458745e-15,5.198196545761494e-15,0.0,0.0,0.001000000000000805,1.000000000000537,0.6666666666634667
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-3352863-ancoa,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,409.664825417,100001.0,27300.42966145598,27299.436527275702,1.818898214625106e-5,0.0006447907710343188,0.00022220967782038414,0.0,0.0,2.8664775522012028e-5,7.406989260679471e-5,0.0,0.0,0.20804934264741148,0.7945789607682988,191.5762601051341
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-3354841-apure,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,630.218707239,100001.0,48447.91410844179,48440.966929197675,7.170180383872433e-5,7.799758585645508e-5,4.0635251533971406e-5,0.0,0.0,5.2373932654513e-6,6.772541922328568e-6,0.0,0.0,0.24437426316024285,0.6089006130927823,6000.00090546621
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-3372571-onahau,TERMINATION_REASON_OPTIMAL,85960,121.051902111,90298.0,0.3548972626562627,0.3548972456510858,9.94574306744249e-9,1.6491470491193444e-7,6.325846868548979e-8,0.0,0.0,1.7297569884781195e-9,1.0543078114248297e-8,0.0,0.0,1.0000000000000235,13.902740428540016,0.007669321926071507
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-3402294-bobin,TERMINATION_REASON_OPTIMAL,3120,8.427152555,3314.0,-4.506173212348585e-12,-6.160202346528016e-9,6.155696135367595e-9,1.604272062538094e-8,9.283152024863739e-9,0.0,0.0,8.80265585424104e-11,6.372289967643973e-10,0.0,0.0,0.34794107586728806,2.9584904623783124,0.01170705017588204
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-3437289-erdre,TERMINATION_REASON_OPTIMAL,0,0.204465241,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-3555904-turama,TERMINATION_REASON_OPTIMAL,2920,13.565187583,3107.0,-41.4500000003735,-41.45000075345182,8.975903589528474e-9,1.8920807468165527e-10,1.4656409419444572e-10,0.0,0.0,8.4067461297254e-13,4.885469806481524e-11,0.0,0.0,0.27921937601323854,11.12183767088381,6.689531828198412
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-3572885-glina,TERMINATION_REASON_OPTIMAL,1040,2.620619056,1133.0,0.0,-9.368041033924257e-9,9.368040946164065e-9,2.929740254229538e-10,1.0003913561255906e-10,0.0,0.0,5.425344444037785e-15,1.852542279079259e-15,0.0,0.0,0.37957804119023925,0.6421781378450253,1.824747500682668e-11
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-3634244-kauru,TERMINATION_REASON_OPTIMAL,1440,32.440689302,1551.0,0.0,-9.480485944901584e-10,9.480485935913624e-10,7.285707737651978e-9,1.1197771598858708e-9,0.0,0.0,7.257878605399933e-15,3.3462507478002705e-13,0.0,0.0,0.04000000001952094,2.645751311487825,0.01275102207493378
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-3695882-vesdre,TERMINATION_REASON_OPTIMAL,1240,4.24917094,1342.0,-145935.21428360156,-145935.21481244417,1.8119026581709516e-9,1.0775840411600974e-5,1.2217064782049647e-6,0.0,0.0,4.657465117778835e-12,4.072219186710325e-11,0.0,0.0,29187.29113582713,65267.77119767506,857.1428565026105
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-3755335-nizao,TERMINATION_REASON_OPTIMAL,1600,11.953664685,1722.0,50.030156275966846,50.03015582728107,4.439782199545778e-9,1.9935645740798784e-7,1.8219812869535446e-7,0.0,0.0,4.889177416544458e-10,7.00762033443671e-9,0.0,0.0,0.5000000094168909,6.0309333237908875,0.9961848848736572
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-3759587-noosa,TERMINATION_REASON_OPTIMAL,920,4.151990369,1007.0,48.334467769400064,48.334467265394856,5.160343021732369e-9,4.510731187485797e-8,3.6488572829895816e-8,0.0,0.0,1.7847455413304532e-10,1.4034066473036852e-9,0.0,0.0,1.0000000000000013,10.592010042303983,2.6753772513934604
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-4165869-wannon,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,172.436828935,100000.0,127.5052206218358,-34.78142664732324,0.9938758005218172,2.655791784134674e-11,7.65432162097568e-12,0.0,0.0,2.9090937924982735e-20,1.807993537456615e-19,0.0,0.0,5.881077701278749,19.911193895738545,185.99995003554662
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-4260495-otere,TERMINATION_REASON_OPTIMAL,40000,381.815887336,42042.0,3336.1091188544124,3336.109062171442,8.494098172027853e-9,1.0418744641527649e-12,4.263256414560601e-13,0.0,0.0,1.0005979565394081e-15,2.1210230918211944e-15,0.0,0.0,23.144059442985032,56.19891041792701,584.115993125131
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-4292145-piako,TERMINATION_REASON_OPTIMAL,60800,193.801919434,63881.0,5484.839893294311,5484.839941941202,4.434264006331668e-9,0.01415945985424285,0.00999999999608292,0.0,0.0,4.935270160087831e-10,1.1713173970054346e-9,0.0,0.0,9383.578868855866,47529.867833119584,781.1539983655828
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-4295773-pissa,TERMINATION_REASON_OPTIMAL,3600,43.142065965,3822.0,0.0,-3.2244325190594276e-10,3.2244325180197313e-10,8.038880828979966e-7,2.6319811508024316e-7,0.0,0.0,2.4797502774243633e-9,1.3226035933680561e-9,0.0,0.0,0.7345829538804687,21.387613672169426,0.011404209754095484
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-4300652-rahue,TERMINATION_REASON_OPTIMAL,1720,6.950067517,1847.0,0.0,-8.3403833390452e-9,8.340383269483206e-9,4.753793989142591e-9,4.737518821684716e-9,0.0,0.0,2.9499199884348937e-11,1.1554923955328577e-10,0.0,0.0,0.7823285777611577,17.03611752099628,0.06292372524343615
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-4306827-ravan,TERMINATION_REASON_OPTIMAL,35600,294.398315513,37422.0,-35696.90197943675,-35696.90241864961,6.1518882913253e-9,7.038839825554272e-8,2.705067458919075e-8,0.0,0.0,3.783145471482722e-12,2.7023650938252497e-11,0.0,0.0,67.37384259260135,300.39890561666937,10106.35411768032
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-4321076-ruwer,TERMINATION_REASON_OPTIMAL,18000,519.586752122,18943.0,1880.5583491321586,1880.5583128348785,9.648100613880531e-9,1.8148341325833204e-6,1.8089479283389664e-6,0.0,0.0,5.762135581161741e-9,2.3492830238168396e-8,0.0,0.0,1.0000000000000027,61.622544120921816,9.002931499210026
"1e-8,fixed,miplib_stepsize_100k",1e-8,fixed,miplib_stepsize_100k,neos-4322846-ryton,TERMINATION_REASON_OPTIMAL,3800,43.083915353,4033.0,0.4198483554845013,0.419848363373135,4.288007727236733e-9,1.231600865215431e-8,1.1076353334527056e-8,0.0,0.0,8.284897380749401e-11,5.034706061148662e-10,0.0,0.0,1.0000000000000022,5.17479170167523,0.9999999995733536
