experiment_label,tolerance,restarts,experiment_name,instance_name,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,primal_objective,dual_objective,relative_optimality_gap,l2_primal_residual,l_inf_primal_residual,l2_dual_residual,l_inf_dual_residual,relative_l2_primal_residual,relative_l_inf_primal_residual,relative_l2_dual_residual,relative_l_inf_dual_residual,l_inf_primal_variable,l2_primal_variable,l_inf_dual_variable
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-4292145-piako,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95080,338.630085203,100038.5,5573.051919136283,5331.395981764787,0.02215919415391718,0.0002858470273682814,9.890384734489999e-5,0.0,0.0,9.963178815029206e-12,1.1584779707122962e-11,0.0,0.0,630.1731590604128,12721.303163254297,1235.0969320352747
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-4295773-pissa,TERMINATION_REASON_OPTIMAL,440,8.153998912,504.5,0.0,-2.5215835544528638e-5,2.521519972219922e-5,0.003723330288793717,0.0035905954670709672,0.0,0.0,1.1485341694946234e-5,1.8043193301864156e-5,0.0,0.0,0.7262968894967402,21.358924067186464,0.0013545334295696303
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-4300652-rahue,TERMINATION_REASON_OPTIMAL,480,2.424281396,537.5,0.0,-7.737007249553697e-5,7.736408683053033e-5,0.00010307544421410186,5.346279802997955e-5,0.0,0.0,6.396245060228765e-7,1.3039706836580379e-6,0.0,0.0,0.787394752989026,17.623509999826947,0.020921165464863164
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-4306827-ravan,TERMINATION_REASON_OPTIMAL,24560,224.805094203,25937.5,-35706.96482358765,-35709.62654438244,3.7269820275392266e-5,0.2594205531752064,0.20649900005320124,0.0,0.0,1.3943003609647314e-5,0.00020629270734585537,0.0,0.0,67.28418329980167,300.55222988171266,10091.934157438942
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-4321076-ruwer,TERMINATION_REASON_OPTIMAL,3720,94.589628526,4013.5,1880.4748182615199,1880.1421099573163,8.844821536922083e-5,0.018994797985429166,0.012872450791590495,0.0,0.0,6.030887306104586e-5,0.00016717468560507135,0.0,0.0,1.0000000000000007,61.57783720535036,7.57414340606204
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-4322846-ryton,TERMINATION_REASON_OPTIMAL,2680,31.791381874,2853.5,0.4198510595222446,0.4197853923571819,3.569572944461132e-5,2.2831573003423255e-6,1.4361440960342087e-6,0.0,0.0,1.5358647814960957e-8,6.527927709246403e-8,0.0,0.0,1.0000000000000002,5.106784206463179,1.0000000073485924
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-4355351-swalm,TERMINATION_REASON_OPTIMAL,1400,2.943221618,1533.5,9.26150837017246,9.261837495816616,1.6858055295157366e-5,0.0002513870117122705,6.704834221863548e-5,0.0,0.0,8.523139268789957e-8,1.9156669205324424e-6,0.0,0.0,0.9999999999999998,1.5613215793112794,1.5992133713479748
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-4359986-taipa,TERMINATION_REASON_OPTIMAL,3200,10.982502457,3412.5,0.296595385260871,0.296547846503482,2.9839600383168874e-5,4.805036819819993e-6,4.805035782373679e-6,0.0,0.0,7.53595877028773e-8,2.1841071738062176e-7,0.0,0.0,0.4102223452300443,1.7486547765640983,0.9999443790493446
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-4360552-sangro,TERMINATION_REASON_OPTIMAL,3720,7.722339975,3986.5,-29.500015874084138,-29.500785919381237,1.2833916782467745e-5,3.0515115420290996e-5,9.075214620679617e-6,0.0,0.0,4.333758548488586e-8,1.2431800850246052e-7,0.0,0.0,11.134857740503683,103.06580781525821,0.08383648377140929
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-4391920-timok,TERMINATION_REASON_OPTIMAL,19920,274.791489749,20963.5,0.0,-9.97650400094733e-5,9.975508793913392e-5,0.003937424846270363,0.0038187804567075823,0.0,0.0,3.615158447750566e-5,0.00017358092985034465,0.0,0.0,66.08913573915426,503.69508227835206,0.01884880925252086
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-4408804-prosna,TERMINATION_REASON_OPTIMAL,48040,265.373414196,50610.5,914.5352655480842,914.3528082709163,9.970952856540052e-5,0.007920357900647046,0.0007003635929967303,0.0,0.0,3.514967183261661e-5,3.827123458998527e-6,0.0,0.0,133.04676625412003,307.99169362292764,43.797235160678376
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-4409277-trave,TERMINATION_REASON_OPTIMAL,240,0.768515598,277.5,0.0,-4.402790627411335e-6,4.402771242931372e-6,6.251937075007039e-6,1.8889720938553012e-6,0.0,0.0,5.831887422734977e-8,6.296573646184337e-7,0.0,0.0,2.0,14.146671634691904,0.00520998198118361
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-4413714-turia,TERMINATION_REASON_OPTIMAL,0,0.73377155,2.5,0.0,0.0,0.0,30.886890422961002,2.0,0.0,0.0,3.4318767098491356e-8,2.2222222197530863e-9,0.0,0.0,0.0,0.0,0.0
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-4532248-waihi,TERMINATION_REASON_OPTIMAL,0,0.522100232,2.5,0.0,0.0,0.0,3.6209268304000717,1.0,0.0,0.0,1.9617562172580804e-5,0.0015552099533437014,0.0,0.0,0.0,0.0,0.0
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-4533806-waima,TERMINATION_REASON_OPTIMAL,20120,121.364220279,21185.5,3063.5746647517108,3062.9804848467143,9.696851199053647e-5,0.0013346040153644375,0.0003894235636484209,0.0,0.0,6.887511736046731e-7,4.807698316647172e-6,0.0,0.0,0.049815749197986876,0.6020966473973961,120.65177904569468
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-4555749-wards,TERMINATION_REASON_OPTIMAL,3440,19.68569625,3637.5,3026.766143180104,3026.281055776967,8.012613499615547e-5,0.00064880528649197,0.0006379607478725902,0.0,0.0,3.0366287285254607e-7,7.87605861571099e-6,0.0,0.0,0.0177238860827732,0.5243106646974437,285.99999809584403
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-4562542-watut,TERMINATION_REASON_OPTIMAL,27280,279.125003246,28788.5,3743.506171862638,3742.7603343415344,9.961412759724047e-5,0.0005713741325759955,0.00018856053399894199,0.0,0.0,3.381076085640985e-7,2.327907827147432e-6,0.0,0.0,0.08690747043483804,1.0134363664013804,328.8723474615283
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-4647027-thurso,TERMINATION_REASON_OPTIMAL,13120,119.936627773,13877.5,26911.453269892027,26907.5143770323,7.318645907715543e-5,0.02068385702838814,0.009185936232313452,0.0,0.0,1.3739904938106222e-5,1.8335202060505893e-5,0.0,0.0,496.859463744108,6032.893219660824,2.1731547475201554
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-4647030-tutaki,TERMINATION_REASON_OPTIMAL,17120,146.462659692,18329.5,26911.603095437975,26907.095250449685,8.375827302707052e-5,0.004687770865843856,0.0019422512157589722,0.0,0.0,3.113999771895436e-6,3.876748933650643e-6,0.0,0.0,474.08836711816986,5424.208549431666,2.173132374619325
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-4647032-veleka,TERMINATION_REASON_OPTIMAL,39640,387.033789674,42073.5,26589.171929066088,26584.321209587986,9.122267447764828e-5,0.13512234258231548,0.07932740677716765,0.0,0.0,8.975928133457596e-5,0.00015833813727977576,0.0,0.0,499.99999999999875,6093.5401497225275,3.161206112720473
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-4722843-widden,TERMINATION_REASON_OPTIMAL,40600,282.059012999,42835.5,-1604.0399711749142,-1604.349216537646,9.635645434210534e-5,0.005409269887681423,0.0045603799025002445,0.0,0.0,5.441910892620452e-6,2.2688457226369376e-5,0.0,0.0,67.45271692404465,293.9108536098913,2127.034995459448
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-4724674-aorere,TERMINATION_REASON_OPTIMAL,41400,398.606303327,43785.5,3754.0239253628724,3754.695179651628,8.938473987763008e-5,0.029797129374093078,0.015929958605866545,0.0,0.0,2.7383195662283937e-5,7.925352540232112e-5,0.0,0.0,81.09670275993706,216.89927495086096,707.0947564985387
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-4754521-awarau,TERMINATION_REASON_OPTIMAL,1440,3.882310288,1573.5,0.0,-9.469749717902986e-5,9.468853041218828e-5,1.7029884955210483e-13,1.1002314751818247e-13,0.0,0.0,1.334942889794579e-15,2.7505786879545618e-14,0.0,0.0,0.9999999999999988,4.480801942695543,8.619380003420783e-5
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-4760493-puerua,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95080,793.668130486,100038.5,1921.4517260239636,981.3310007133947,0.32375725520169096,0.07841381652414166,0.06874092054945713,0.0,0.0,0.0037339912630543646,0.004910065753532652,0.0,0.0,991.4786850540655,991.510403138522,90.15454386724217
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-4763324-toguru,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95040,766.027547102,100010.5,1124.544957941995,4.796027551760517,0.9906293275750819,0.03253752222500409,0.010111353666545808,0.0,0.0,0.00154940582023829,0.0007222395476104149,0.0,0.0,916.6985858899519,916.7304700952931,56.064042606465854
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-4797081-pakoka,TERMINATION_REASON_OPTIMAL,15400,33.699979266,16232.5,0.0,-6.392597327842271e-5,6.392188700958183e-5,4.832476322345741e-7,3.111763078322838e-7,0.0,0.0,6.727750713766701e-10,1.4080375920012841e-9,0.0,0.0,217.57591818154245,2822.2273187794017,3.7561434798950315e-8
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-4805882-barwon,TERMINATION_REASON_OPTIMAL,55720,111.666768353,58930.5,1601.2674707068334,1601.5272227588464,8.107637251001334e-5,0.028757132354711255,0.021330464783369002,0.0,0.0,2.890386875614739e-5,0.00010612171534014429,0.0,0.0,66.88963841935792,287.2472550789673,160.00000001511486
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-4954274-beardy,TERMINATION_REASON_OPTIMAL,3760,6.081010403,4002.5,18658.87981985915,18659.151877427492,7.290048963444363e-6,0.008769466791695307,0.00412670740912624,0.0,0.0,9.655658675146957e-5,0.00022926152272923557,0.0,0.0,1.0000000000000009,17.36913767609338,230.08864705667554
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-4966258-blicks,TERMINATION_REASON_OPTIMAL,2360,33.182953726,2561.5,354.53166861096634,354.461849941732,9.833705155035833e-5,0.002680595502156298,0.0006921259797200152,0.0,0.0,7.277711431201902e-5,0.0003460629898600076,0.0,0.0,1.0000153929895144,22.86924707337624,20.33135191737051
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-4972437-bojana,TERMINATION_REASON_OPTIMAL,7200,217.55091913,7623.5,355.576303974579,355.5087793203866,9.482666576853121e-5,0.006608485341525552,0.0028617561121939694,0.0,0.0,7.417691533854426e-5,0.0009539187040646565,0.0,0.0,1.0000000000071545,30.59048533128416,8.95617523236873
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-4972461-bolong,TERMINATION_REASON_OPTIMAL,8840,217.552342953,9400.5,465.0103923313128,465.00480322701645,6.003236384338804e-6,0.007454678779725446,0.003219294324816012,0.0,0.0,9.955729421206784e-5,0.001073098108272004,0.0,0.0,1.0000000387987291,23.01603072131174,11.894059630542092
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-4976951-bunnoo,TERMINATION_REASON_OPTIMAL,25640,753.786009173,26980.5,375.6672185013826,375.6801932536259,1.7245692668782475e-5,0.008821975357090743,0.006438936021714563,0.0,0.0,9.99434196016044e-5,0.0021463120072381875,0.0,0.0,1.000000000000003,31.35722554364294,12.779649985176649
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-498623,TERMINATION_REASON_OPTIMAL,1920,2.185657262,2037.5,15.999968202666366,15.997144928405046,8.556125046775846e-5,2.310993156690655e-5,1.211144007973175e-5,0.0,0.0,3.68595885322528e-8,1.1991524831417574e-7,0.0,0.0,2.8608407121625308,14.329962845904422,5.000000000005473
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-5013590-toitoi,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,94440,364.080709655,100033.5,1063.7801942962335,-105.61439476980559,0.999145587300777,0.012977778558394042,0.012043790919666009,0.0,0.0,0.0008799849959055993,0.0020072984866110013,0.0,0.0,283.1050290390601,283.11758428682765,82.61484550611043
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-5041822-cockle,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,94400,505.096505493,100013.5,5.612204831813283e6,2.3573382240857123e6,0.40841315198180544,0.5063985602544157,0.11754310320975492,0.0,0.0,7.218794882409301e-6,2.292182199878216e-5,0.0,0.0,5949.738078643464,51565.933270949725,99.76244421439036
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-5044663-wairoa,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95240,482.955083912,100023.5,0.0,-2.3570733056859598e6,0.9999995757452373,11.008921900809314,10.86535133196935,0.0,0.0,6.242583995813808e-7,1.0865199219180281e-5,0.0,0.0,65.27507325663304,1057.1785631630205,937.4493159181051
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-5049753-cuanza,TERMINATION_REASON_OPTIMAL,600,23.084568071,665.5,463.9913072229158,463.99794444589907,7.144563805608451e-6,0.007039469925994027,0.0028656705407305166,0.0,0.0,7.35255999903566e-5,0.0009552235135768389,0.0,0.0,1.0006572083698329,26.530627670327565,3.806970177326951
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-5052403-cygnet,TERMINATION_REASON_OPTIMAL,35920,595.858674736,37881.5,179.500372927262,179.49122894982114,2.540052988230319e-5,9.885587008872458e-5,2.4248990775133095e-5,0.0,0.0,9.885587008872458e-5,2.4248990775133095e-5,0.0,0.0,1.9609858896362218,149.02250935320677,0.5532738692938931
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-5076235-embley,TERMINATION_REASON_OPTIMAL,1280,4.255161255,1385.5,1930.0000221551318,1929.7470949682431,6.551249776678205e-5,8.410765877865609e-7,2.4561463907168957e-7,8.098764472658853e-9,2.6539890285448564e-9,4.667956184152673e-11,1.3487898905639186e-10,5.381986410948559e-11,8.846630095149521e-10,7.83987707642505,47.49220524437119,13.861828650400055
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-5079731-flyers,TERMINATION_REASON_OPTIMAL,1280,4.106048475,1381.5,2004.0017669755005,2003.9575111114618,1.1039240104167592e-5,3.670012254275145e-5,1.396522088381591e-5,1.170942243862964e-8,5.715601769651357e-9,2.0357187418392584e-8,7.631268242522355e-8,7.781427976762879e-11,1.9052005898837856e-9,9.393164522149197,48.73214339256013,14.113546427010947
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-5083528-gimone,TERMINATION_REASON_OPTIMAL,360,2.478143845,401.5,0.0,-3.550825133773678e-5,3.550699054659221e-5,1.693676430978267e-6,2.332647800729038e-7,0.0,0.0,4.010350109993969e-8,5.689384879826922e-9,0.0,0.0,0.2738834378570864,3.167584416841649,3.125366723195248e-8
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-5093327-huahum,TERMINATION_REASON_OPTIMAL,2600,5.662863535,2785.5,3934.0171351802887,3933.6097657166906,5.177135334141688e-5,0.0004627761952296931,0.0001837849676817882,2.5119913501430025e-6,7.056889181900061e-7,2.4088812347442543e-7,7.625932268953868e-7,3.5529718389843933e-9,3.7141522010000325e-8,21.979298091523816,121.77410419773001,25.5236135864475
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-5100895-inster,TERMINATION_REASON_OPTIMAL,1160,2.443856882,1261.5,2084.030711922671,2083.8836734088995,3.527021669927018e-5,0.0004817365840769073,0.00010820091578356283,2.9307673315206455e-6,1.5196944866957551e-6,7.061009803245431e-7,1.1760969106909003e-6,2.3907169631574286e-8,5.06564828898585e-7,18.95942483548232,72.6824964136102,19.448276971108058
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-5102383-irwell,TERMINATION_REASON_OPTIMAL,1200,4.637325996,1302.5,1740.0019952436328,1739.9327991752,1.987858794245387e-5,4.334995933981414e-5,1.0645264515662944e-5,3.9692010030079105e-8,1.658311798991008e-8,4.805683580259974e-8,1.1570939690937983e-7,2.452428842775489e-10,5.527705996636693e-9,9.360236255898418,44.36649772415567,12.85742866398319
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-5104907-jarama,TERMINATION_REASON_OPTIMAL,11480,377.214086067,12106.5,639.9400897446155,639.8485259689163,7.14901542501748e-5,0.0076682833295629235,0.0033145924788451353,0.0,0.0,9.986150654483429e-5,0.001104864159615045,0.0,0.0,1.0,24.677802639868833,23.703471293751118
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-5106984-jizera,TERMINATION_REASON_OPTIMAL,1960,104.167726969,2125.5,720.9973900279551,720.9996224006793,1.547039047855235e-6,0.0017117113428010895,0.0007314509807035963,0.0,0.0,1.7414311148505578e-5,0.00024381699356786543,0.0,0.0,1.0000212146347993,41.05046698416985,4.750494991603669
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-5108386-kalang,TERMINATION_REASON_OPTIMAL,13240,827.423450112,13944.5,620.5186195120697,620.3948223579816,9.968259454670726e-5,0.010253526821936495,0.007438882993774789,0.0,0.0,9.18341887695697e-5,0.0024796276645915965,0.0,0.0,1.000000000000005,30.12772297431286,9.02642389336
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-5114902-kasavu,TERMINATION_REASON_OPTIMAL,840,128.037496177,920.5,517.9970778152865,517.996812455599,2.558932024920937e-7,0.0027447186078999736,0.0008745691407989753,0.0,0.0,2.0020478523723838e-5,0.00029152304693299175,0.0,0.0,1.0000647385863153,30.17286878905737,3.6090940649177
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-5116085-kenana,TERMINATION_REASON_OPTIMAL,680,50.387994213,752.5,451.99324006966816,451.9864672629308,7.483932161695017e-6,0.0029560112225724697,0.0013545699431296576,0.0,0.0,2.4495728465228997e-5,0.0004515233143765525,0.0,0.0,1.000012485860869,30.4866154104839,3.6406938525015495
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-5118834-korana,TERMINATION_REASON_OPTIMAL,4640,232.98181519,4940.5,569.2171693081957,569.115903645717,8.888152629163404e-5,0.009843732432095015,0.004495500377345252,0.0,0.0,4.369014909618827e-5,0.0007492500628908753,0.0,0.0,1.0000361392477117,24.965679152155992,17.16118025700069
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-5118851-kowhai,TERMINATION_REASON_OPTIMAL,1240,80.487763051,1354.5,1134.0097859621621,1133.9996400612213,4.4715111468934985e-6,0.003074273808806419,0.001080018595691401,0.0,0.0,3.1906701075068844e-5,0.00036000619856380034,0.0,0.0,1.0006610826304596,40.21435327120529,10.970095777900179
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-5123665-limmat,TERMINATION_REASON_OPTIMAL,6800,479.465621493,7255.5,652.3112467981116,652.3724843430856,4.690074902019548e-5,0.023113586009764563,0.012370278008784897,0.0,0.0,9.936551613193687e-5,0.0020617130014641493,0.0,0.0,1.0000004232132502,24.93627111464893,7.32809926356157
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-5129192-manaia,TERMINATION_REASON_OPTIMAL,4760,165.965648137,5087.5,0.0,-7.054677474038897e-5,7.054179824403847e-5,4.06806402872006e-6,4.0680635340351046e-6,0.0,0.0,2.4807588604331175e-8,3.6982395763955495e-7,0.0,0.0,0.3905137153660374,7.100773053341608,7.001259826652733e-6
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-5138690-middle,TERMINATION_REASON_OPTIMAL,6080,360.488957975,6478.5,605.2125146450692,605.2572561249232,3.693156934948501e-5,0.022590817350633577,0.008302596429977585,0.0,0.0,9.88089524377114e-5,0.0013837660716629308,0.0,0.0,1.000000480545408,24.50761633089016,9.050515446340736
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-5149806-wieprz,TERMINATION_REASON_OPTIMAL,320,3.766350473,362.5,0.027694111505951576,0.027687865543536267,5.918200756820613e-6,4.21672192018678e-6,1.7103965742788774e-6,0.0,0.0,7.130336677399862e-8,8.551982871394387e-7,0.0,0.0,0.009231370501983862,0.25437790181159864,0.02769252969996696
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-5188808-nattai,TERMINATION_REASON_OPTIMAL,280,0.916253704,316.5,0.0,-6.00293226146218e-5,6.002571931135208e-5,1.421030602196668e-5,1.0147870497689837e-5,0.0,0.0,6.086246630030169e-8,4.786731366834829e-8,0.0,0.0,0.7106332183671171,15.606594292746232,0.337183469805438
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-5189128-totara,TERMINATION_REASON_OPTIMAL,0,0.690932323,2.5,0.0,0.0,0.0,7.3484692283495345,1.0,0.0,0.0,4.011323847676e-6,0.00024993751562109475,0.0,0.0,0.0,0.0,0.0
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-5193246-nerang,TERMINATION_REASON_OPTIMAL,160,0.826357515,189.5,0.0,-2.932217005909906e-5,2.9321310294652243e-5,0.0014746536405660293,0.0010922812890044042,0.0,0.0,8.982889997877008e-6,9.102344075036702e-5,0.0,0.0,0.8308663093922991,15.762775535507968,0.001391715942880053
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-5195221-niemur,TERMINATION_REASON_OPTIMAL,160,0.81576246,190.5,0.0,-6.501742023395713e-5,6.501319324385126e-5,0.0056897032288128705,0.004181093593343954,0.0,0.0,2.125103507188306e-5,1.9722139591245066e-5,0.0,0.0,0.7142978453265089,15.719584119141086,0.0012241186286406475
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-5196530-nuhaka,TERMINATION_REASON_OPTIMAL,200,0.88832127,231.5,0.0,-5.2983203275546875e-6,5.298292255505128e-6,0.00012268166704366808,8.674875362935097e-5,0.0,0.0,3.3314846484196756e-7,2.6208082667477636e-7,0.0,0.0,0.69193931761133,16.09963055695171,0.003636742327812521
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-5221106-oparau,TERMINATION_REASON_OPTIMAL,320,1.263694342,359.5,0.0,-3.287796379019116e-6,3.287785569449626e-6,4.505568055941964e-5,3.1177334363974296e-5,0.0,0.0,1.9918123062101446e-10,1.5571149638643674e-8,0.0,0.0,545.0931501053005,1592.1449599985795,0.1269146821057623
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-5223573-tarwin,TERMINATION_REASON_OPTIMAL,3240,131.196942705,3422.5,0.1058,0.10574726235040773,4.352917234938783e-5,1.0792397984144677e-9,6.666520668829889e-10,0.0,0.0,2.1106253295828087e-15,6.659860808021867e-13,0.0,0.0,13.211680101528815,168.76254276097,7.454823599275609e-7
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-5251015-ogosta,TERMINATION_REASON_OPTIMAL,3200,114.935858697,3381.5,0.1058,0.10578783415469387,1.0041240893300146e-5,1.1908903903401994e-9,7.616267616583627e-10,0.0,0.0,7.146295312037296e-15,1.89931860762684e-12,0.0,0.0,10.44977285178602,140.26102293538605,1.816077588132845e-7
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-525149,TERMINATION_REASON_OPTIMAL,440,0.394507272,483.5,60.00004979436374,59.998541198061616,1.246788321872245e-5,6.21112200020409e-5,4.864155080430699e-5,0.0,0.0,1.2131192054371736e-6,2.4320775402153494e-5,0.0,0.0,0.08672753261425822,1.6649664203981944,0.5008738970882732
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-5266653-tugela,TERMINATION_REASON_OPTIMAL,5480,14.171978209,5828.5,20967.819570460942,20964.145246139735,8.762376658263533e-5,0.011968946041892949,0.007594809822353277,0.0,0.0,1.0814249434840621e-5,8.935070379239149e-5,0.0,0.0,6.000000000000034,150.84221655139754,2338.556320035407
"1e-4,adaptive theoretical,miplib_restarts_100k",1e-4,adaptive theoretical,miplib_restarts_100k,neos-5273874-yomtsa,TERMINATION_REASON_OPTIMAL,2280,68.331079667,2415.5,-1.650187186896801e-8,-9.332946340876366e-5,9.330425196143057e-5,1.6250001882806342e-7,1.0060303079484356e-7,2.254066074554832e-12,2.894351425197783e-13,3.9005960805922014e-14,1.005929714976938e-11,9.383446491662245e-14,1.4471757125988916e-13,71.4406092276318,627.0576596967668,0.9999999999999449
