experiment_label,tolerance,restarts,experiment_name,instance_name,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,primal_objective,dual_objective,relative_optimality_gap,l2_primal_residual,l_inf_primal_residual,l2_dual_residual,l_inf_dual_residual,relative_l2_primal_residual,relative_l_inf_primal_residual,relative_l2_dual_residual,relative_l_inf_dual_residual,l_inf_primal_variable,l2_primal_variable,l_inf_dual_variable
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,sing5,TERMINATION_REASON_OPTIMAL,7320,56.495274012,7861.5,1.826768652380711e7,1.826434272403004e7,9.153063091165498e-5,0.5598255522609723,0.0649029589595167,0.0,0.0,2.6454722555463274e-5,3.717769380467804e-5,0.0,0.0,357.2416018469296,7133.377172597436,109501.59735921361
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,snip10x10-35r1budget17,TERMINATION_REASON_OPTIMAL,120,1.753010045,149.5,29.999999999999773,29.999999999999943,2.795577976761063e-15,2.766924151137584e-15,9.992007221626409e-16,0.0,0.0,1.1969693786284047e-17,5.551115123125783e-17,0.0,0.0,1.0000000000000009,7.394374295774781,79.21915179353721
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,snp-02-004-104,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95080,1091.493594448,100015.5,5.482282138553e8,5.475251195985032e8,0.000641653768863215,25.98272954873939,25.030194501172673,0.009247363467375036,0.0011192084057202664,0.00030031789230297584,0.0031283832647384918,4.4303161666093057e-11,1.74878216833883e-11,439333.41152362427,4.136719969872426e6,9.378520371790806e6
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,sorrell3,TERMINATION_REASON_OPTIMAL,80,3.442859909,106.5,-512.0064193559467,-512.0055507877277,8.473737325622898e-7,0.006332062248523332,4.976419059543602e-5,0.0,0.0,1.5358157854013414e-5,2.488209529771801e-5,0.0,0.0,0.5000248820952977,16.00020061453549,0.02314808594729502
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,sorrell4,TERMINATION_REASON_OPTIMAL,80,12.579544302,106.5,-1023.98876068805,-1024.0044923541266,7.677753966848335e-6,0.0043272357226528104,0.00020843607631082506,0.0,0.0,6.084011419899771e-6,0.00010421803815541253,0.0,0.0,0.5001042180381554,22.627168660275448,0.019475544795535003
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,sorrell7,TERMINATION_REASON_OPTIMAL,80,0.958556916,105.5,-1024.0000295386753,-1024.0000498806096,9.9277371748417e-9,0.00010804067002074055,2.2978143477736523e-5,0.0,0.0,5.41408584258035e-7,1.1489071738868262e-5,0.0,0.0,0.5000245072778141,22.627417650715888,0.09090849788281916
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,sp97ar,TERMINATION_REASON_OPTIMAL,2160,4.380798205,2382.5,6.525576335388874e8,6.525437226057212e8,1.0658891043207238e-5,0.010597530713832563,0.004207369630640834,0.0,0.0,9.986013545896116e-5,0.0001502632010943155,0.0,0.0,1.000000000000001,7.00820452455103,7.21087094416969e6
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,sp97ic,TERMINATION_REASON_OPTIMAL,1760,4.487484142,1954.5,4.220883317454846e8,4.2200404251447636e8,9.985782774340606e-5,0.010976698523463621,0.0063595914999492464,0.0,0.0,8.776264413817097e-5,0.00015511198780364017,0.0,0.0,0.8078539481768127,2.7509294918947553,5.298381518897129e6
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,sp98ar,TERMINATION_REASON_OPTIMAL,1960,4.667814821,2159.5,5.243979354959721e8,5.2437791189591944e8,1.9092354275088733e-5,0.0138222449475888,0.006801868537079869,0.0,0.0,9.755192783412292e-5,0.0002194151140993506,0.0,0.0,1.000000000000001,6.956129514185723,3.501939920326867e7
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,sp98ic,TERMINATION_REASON_OPTIMAL,2960,6.655000252,3250.5,4.4428616284465444e8,4.442344733215856e8,5.8174814299979275e-5,0.011991256812360256,0.006690359877428165,0.0,0.0,9.497593507533997e-5,0.00020273817810388377,0.0,0.0,0.996351985117619,2.8202158875107837,4.816741257974318e6
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,splice1k1,TERMINATION_REASON_OPTIMAL,2400,22.548757774,2634.5,-1646.77945931975,-1647.0989104176567,9.695383624500264e-5,0.0086420368705778,0.0028740519837811007,0.0,0.0,3.696332820900988e-7,1.735538637548974e-6,0.0,0.0,0.9957276717699417,40.479676519434605,0.3155794507294952
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,square23,TERMINATION_REASON_OPTIMAL,23120,26.036630747,24683.5,8.333336029664169,8.331730724728734,9.087454679646519e-5,1.6194340516326593e-5,3.32867141672466e-6,0.0,0.0,7.041017615794171e-7,1.66433570836233e-6,0.0,0.0,1.2418452903392678,2.6720107528964956,4.333331831231004
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,square31,TERMINATION_REASON_OPTIMAL,28520,165.761027236,30563.5,8.500008299734741,8.498239816561858,9.825862836516678e-5,2.5893629331929417e-6,5.242261197635489e-7,0.0,0.0,8.366288933663067e-8,2.6211305988177447e-7,0.0,0.0,1.5000024527142228,2.6809596266200377,4.5000035450531986
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,square37,TERMINATION_REASON_OPTIMAL,79760,1096.211792686,84690.5,8.666667998249102,8.664902000321874,9.633642548703822e-5,6.837316879460235e-7,2.2823233358781891e-7,0.0,0.0,1.850704463945157e-8,1.1411616679390946e-7,0.0,0.0,1.1305798884230334,2.4122046384722546,4.666667553729257
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,stockholm,TERMINATION_REASON_OPTIMAL,14400,19.561566908,15258.5,0.7556130722804204,0.7553838168736651,9.130055387387113e-5,6.554032193713313e-5,2.6854755365235405e-5,7.003173129790284e-8,1.0119475532098063e-8,2.539830747552107e-8,1.3558899002946282e-7,6.792921509664006e-8,1.0109366165932132e-8,254.0968147269494,5424.366869452085,0.004000006609702356
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,stp3d,TERMINATION_REASON_OPTIMAL,5360,79.288644878,5698.5,481.6809412796543,481.76413813068575,8.626395925242937e-5,0.003992845410521225,0.0009065919635191655,0.0,0.0,8.469989942097057e-5,0.00045329598175958274,0.0,0.0,1.0,22.880350684170743,41411.95898186198
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,supportcase10,TERMINATION_REASON_OPTIMAL,8520,72.843853926,9187.5,3.3839328197160397,3.383161084549506,9.935957721714991e-5,2.2320779391048404e-5,7.866081456975316e-6,0.0,0.0,8.126143005868591e-8,3.933040728487658e-6,0.0,0.0,1.0,34.19252729402967,0.3513515996213008
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,supportcase12,TERMINATION_REASON_OPTIMAL,400,3.169592791,446.5,-7609.568683723858,-7609.892933963526,2.1303574609792757e-5,0.024062412963432867,0.0014794583179041573,0.0,0.0,1.2031101762835583e-7,7.39725460324777e-9,0.0,0.0,12.437090150333761,167.9905130182534,1.000200194344614
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,supportcase19,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,94520,10908.326109843,100013.5,1.2796862322864614e7,1.2670067144034833e7,0.004978816704847225,0.0025956997693225405,8.451857806258359e-5,0.0,0.0,8.521152342501581e-5,2.1129644515645898e-5,0.0,0.0,2.0,7.003510738762226,5.7377286078599375e6
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,supportcase23,TERMINATION_REASON_OPTIMAL,1480,4.583914611,1577.5,-12951.999999999998,-12952.006901426766,2.6641285194672653e-7,8.836440215406173e-5,8.083416031468005e-5,0.0,0.0,1.8159822454978117e-8,8.15932438847495e-7,0.0,0.0,12951.999999999998,13551.082905970756,0.037471041019866966
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,supportcase2,TERMINATION_REASON_OPTIMAL,120,22.436717582,152.5,0.0,-8.253137040448166e-8,8.253136359305513e-8,2.150754276009386e-5,1.0185974306187173e-5,0.0,0.0,1.3305076184778205e-9,3.5124049331679906e-7,0.0,0.0,0.9999999999999998,7.645936972574872,0.05281132391802312
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,supportcase33,TERMINATION_REASON_OPTIMAL,5200,7.939755263,5601.5,-552.5007914919129,-552.5019083385431,1.009804614759404e-6,0.0026619705854478916,0.0014223461671023507,0.0,0.0,2.7635869643935073e-11,1.4216168776441194e-9,0.0,0.0,477.41224307420396,2741.5898709314274,26.48253013099469
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,supportcase34,TERMINATION_REASON_OPTIMAL,29440,33.934820987,31562.5,72.6643628206005,72.64990431106631,9.881817964602683e-5,0.00627792973118435,0.0027112615166982046,0.0,0.0,4.757498920449457e-9,3.5440863736398274e-8,0.0,0.0,60.326561210869556,317.85597572846433,35.63905411897633
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,supportcase37,TERMINATION_REASON_OPTIMAL,8480,19.176352355,9106.5,-6407.9791136193235,-6409.254423541668,9.949186201416818e-5,0.006099876143021433,0.003333407088704221,0.0,0.0,3.8368583045285326e-5,0.0003333407088704221,0.0,0.0,1.114521140909343,23.02609183979063,1326.8080676929524
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,supportcase39,TERMINATION_REASON_OPTIMAL,1040,2.649450336,1176.5,-1.0859972128292676e6,-1.0861532759138546e6,7.184723781732752e-5,0.32285337667505076,0.22743993726024314,0.0,0.0,7.556401546541208e-5,0.005289300866517283,0.0,0.0,255.00000000000028,3781.1476737200696,1187.4721005237436
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,supportcase40,TERMINATION_REASON_OPTIMAL,560,0.979799382,617.5,22537.369269241703,22533.232788498906,9.17757646488154e-5,0.003896035137997885,0.003414065966950375,0.0,0.0,1.9337375808048277e-5,3.3802633336142326e-5,0.0,0.0,0.5003025314028283,17.819355186972423,134.869920690749
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,supportcase41,TERMINATION_REASON_OPTIMAL,480,1.870890574,546.5,28.0,27.99933547750097,1.1658425373953305e-5,0.004589104095569828,0.0009982623526589435,0.0,0.0,2.978598635261492e-6,1.4899438099387216e-5,0.0,0.0,28.0,148.49256393780118,0.057374732042443206
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,supportcase42,TERMINATION_REASON_OPTIMAL,4520,14.093308349,4836.5,7.344229343718748,7.344744530648313,3.2837515932570034e-5,0.03303811601147276,0.02422537911778111,5.237646815562276e-5,3.1760495765484106e-5,4.115584404260762e-6,9.463038717883246e-5,3.843681691946039e-7,1.5880247882742053e-5,255.00000000000037,2786.842440381796,1.0000002374114667
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,supportcase43,TERMINATION_REASON_OPTIMAL,360,12.982965717,401.5,0.0,-5.95264149666607e-5,5.9522871783494905e-5,1.2670200957947122e-6,1.3528576769950007e-7,0.0,0.0,9.282803320672554e-8,6.764288384975004e-8,0.0,0.0,0.8319416676975931,4.085941176705798,7.648015113911077e-8
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,supportcase6,TERMINATION_REASON_OPTIMAL,17520,190.596119565,18865.5,45081.82300084844,45081.29571128923,5.848108612801514e-6,0.0008349369185247315,0.00023256909602864528,0.0,0.0,9.765533178985956e-5,0.00011628454801432264,0.0,0.0,1.0,3.5055048328874583,10021.04927609422
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,supportcase7,TERMINATION_REASON_OPTIMAL,5480,12.798303012,5886.5,-2401.8746044050913,-2402.025396629637,3.138300995089161e-5,0.541104159171394,0.1580112101197635,0.0,0.0,1.37512792011549e-5,6.752327256090059e-6,0.0,0.0,10.536037085254959,37.997761093634345,234.29506474364354
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,t1717,TERMINATION_REASON_OPTIMAL,1480,2.479999039,1593.5,134529.37262088025,134505.844150821,8.745465700334086e-5,0.0022879171859439447,0.0003730625367783791,0.0,0.0,9.348591518369084e-5,0.00018653126838918954,0.0,0.0,0.8434192176390967,4.862824425624855,4219.644955074799
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,t1722,TERMINATION_REASON_OPTIMAL,1480,1.073496385,1593.5,98806.55587901513,98799.90235566147,3.367040603171161e-5,0.0018975515923104187,0.0003950729398239927,0.0,0.0,9.788875362200093e-5,0.00019753646991199636,0.0,0.0,0.9592588372741209,4.473516997031358,4082.887124131847
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,tanglegram4,TERMINATION_REASON_OPTIMAL,1320,17.490383661,1409.5,0.0,-7.585108393202977e-5,7.584533098146365e-5,4.238482381671354e-6,2.708061376255344e-6,0.0,0.0,1.8633630151794906e-8,1.354030688127672e-6,0.0,0.0,0.8258371002778421,10.514067516879823,0.7202726656663885
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,tbfp-network,TERMINATION_REASON_OPTIMAL,5280,43.502665326,5653.5,23.26031408033068,23.257447833618514,6.0319480478832885e-5,0.0006402914294442962,0.0002448700507116097,0.0,0.0,9.618528593939422e-5,0.00012243502535580486,0.0,0.0,0.49990988461912345,2.262746543999835,1.3585682674567086
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,thor50dday,TERMINATION_REASON_OPTIMAL,1200,7.628657478,1316.5,4174.5339652741695,4174.4832412885435,6.074716299530178e-6,0.00011191139352094457,9.541193377882173e-5,0.0,0.0,1.3988924190118071e-5,4.770596688941087e-5,0.0,0.0,2.4368720508316195,7.093114013208951,331.8367423478553
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,tpl-tub-ss16,TERMINATION_REASON_OPTIMAL,3080,309.337049091,3289.5,150299.1585807223,150288.96672056153,3.390628370386276e-5,0.08777176734620348,0.01961492915642893,0.0,0.0,9.405855356252854e-5,8.565471247348877e-5,0.0,0.0,12.999999999999998,113.80335933674972,10001.001148652058
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,tpl-tub-ws1617,TERMINATION_REASON_OPTIMAL,8080,754.921047376,8586.5,120606.3389073629,120619.55918595807,5.4804330278569955e-5,0.07507061080026604,0.02514103557178031,0.0,0.0,6.555059212058688e-5,0.00011376034195375705,0.0,0.0,2.0000613897150052,145.87349895289842,10001.001620590045
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,triptim1,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,93800,321.858166702,100032.5,20.56242937975738,-1678.7053921932463,0.9994118573631096,0.08031071148897831,0.002285367044775186,0.10558003979238102,0.07518165202609815,3.764953385892776e-5,2.044156569566356e-6,0.03998094980452234,0.03268767479395572,1112.6238543942277,1657.214344988768,64.96350896003165
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,triptim2,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,93880,327.030675469,100022.5,11.474157187389082,-3750.4383348137317,0.9997342484040951,0.008254362349412065,0.000328191900740267,0.1855406818539401,0.13431397884696095,2.0293314128680265e-6,8.200697169921715e-8,0.06946483628569397,0.05839738210737433,331.29390338858053,453.3477553058075,51.575598141006736
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,triptim4,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,93800,344.467111542,100021.5,10.642511598935549,-333.52037433220244,0.997102817131389,0.015721235529667796,0.0005678088565354413,0.01911766710275811,0.01375765900086174,3.899464578304863e-6,1.4220106599935918e-7,0.0071576185144501476,0.005981590869939888,332.0896999271081,449.3657945300166,5.622410377786802
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,triptim7,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,93760,371.863018364,100018.5,2834.0991744735666,-89724.71938045081,0.9999891961758827,0.023175971261820617,0.0006221048008195444,0.3254705168120468,0.27487332685967086,2.9736910868029293e-6,1.1043933975138371e-7,2.0967899096332868e-5,0.0005679200968175018,173.9112479097063,240.61078573286852,508.9700890235336
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,triptim8,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,93920,348.627414383,100016.5,2266.752755053225,-11575.567169156911,0.9999277629928749,0.02356750999532831,0.0012493952667795016,0.0,0.0,2.929012666339323e-6,2.21799266248802e-7,0.0,0.0,124.31842788947665,209.37865612755775,483.34066935194613
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,uccase10,TERMINATION_REASON_OPTIMAL,11360,151.402003423,12195.5,38989.458779102075,38981.72017473153,9.924827642857344e-5,0.03683334820999231,0.010216500488240854,0.0,0.0,2.458944919700311e-7,6.810546289074631e-7,0.0,0.0,455.0000000000004,26654.060587037042,69.79509740741315
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,uccase12,TERMINATION_REASON_OPTIMAL,3280,20.922216725,3541.5,11463.363302588928,11465.498020573403,9.30977276481783e-5,0.9908496476514684,0.04380003312837402,0.0,0.0,1.5818127864708232e-5,7.298789056552911e-6,0.0,0.0,420.00000000000006,14694.822667161121,113.1021307591332
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,uccase7,TERMINATION_REASON_OPTIMAL,2520,9.145027326,2717.5,26527.40865080303,26524.836973189944,4.847352094748422e-5,0.9572227195630705,0.25715528519907593,0.0,0.0,4.730798220493217e-5,0.00016032125012411218,0.0,0.0,175.00000000000003,6125.088768086376,17.802801137766885
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,uccase8,TERMINATION_REASON_OPTIMAL,2560,8.983050711,2746.5,11141.235698209202,11141.719072488937,2.1691584133448608e-5,1.860967137516188,0.8252514264011666,0.0,0.0,9.202058359106903e-5,0.00050597880220795,0.0,0.0,321.40000000000015,7630.129551077141,19.944981613411564
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,uccase9,TERMINATION_REASON_OPTIMAL,1240,4.884385291,1363.5,10814.02013154421,10813.886645194874,6.171664185971927e-6,1.7308961099876807,0.529622528367895,0.0,0.0,8.78472794035941e-5,0.0003384169510337987,0.0,0.0,321.4000000000001,6936.633527058499,159.31382449114645
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,unitcal_7,TERMINATION_REASON_OPTIMAL,10200,30.365425905,10930.5,1.93871334249125e7,1.9383288747511975e7,9.916521631520884e-5,1.5837377926385419,0.4494042488293388,0.0,0.0,1.6726526626052593e-5,4.680806674610341e-5,0.0,0.0,1000.0000000000016,28304.649349611307,24476.568127229926
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,v150d30-2hopcds,TERMINATION_REASON_OPTIMAL,440,0.552767914,500.5,27.615512473877207,27.610716940913125,8.528996189134373e-5,0.0030567588115576797,0.0008519161626544536,0.0,0.0,3.824884386086931e-5,0.0004259580813272268,0.0,0.0,0.6952278193053145,2.8454226635236313,0.9633025861095871
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,van,TERMINATION_REASON_OPTIMAL,1920,5.427344506,2041.5,1.7235201241855784,1.7231395000167176,8.559777474066222e-5,4.087797606500447e-5,6.010311475734831e-6,0.0,0.0,2.1512607646948517e-9,2.701507533765625e-8,0.0,0.0,0.040150519956693116,2.324749358884174,0.010849462976649493
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,var-smallemery-m6j6,TERMINATION_REASON_OPTIMAL,4840,13.275615975,5266.5,-156.2482920897707,-156.2217884156794,8.454929430123656e-5,0.028579240297023648,0.013291296097380667,0.0,0.0,2.0936969966326094e-5,9.737213258154335e-6,0.0,0.0,156.2482920897707,158.5275127140891,27.69063850667929
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,vpphard2,TERMINATION_REASON_OPTIMAL,760,14.169212692,822.5,0.0,-5.481686955134506e-5,5.4813864826867236e-5,3.4486036154367183e-6,8.622206593145165e-7,0.0,0.0,9.23192360110091e-9,9.580229547939072e-8,0.0,0.0,0.23710651253304588,5.442213969866269,0.16904465974865834
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,vpphard,TERMINATION_REASON_OPTIMAL,880,4.841170321,947.5,0.0,-4.9272686689934135e-5,4.9270259011898715e-5,0.00013757563197487366,1.6098343763260026e-5,0.0,0.0,6.855652836762547e-7,2.683057293876671e-6,0.0,0.0,0.29203041224329174,3.3374373214438675,0.33094162810333416
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,wnq-n100-mw99-14,TERMINATION_REASON_OPTIMAL,1040,66.436778595,1159.5,185.25190214280303,185.2208389375277,8.362176235325213e-5,0.005127585185201107,0.0018856044310278097,0.0,0.0,6.318700111057602e-6,0.0009428022155139049,0.0,0.0,1.0000000000000013,7.351718219927871,5.7619409971984155
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,woodlands09,TERMINATION_REASON_OPTIMAL,2440,62.058343999,2597.5,0.0,-9.754948381317986e-5,9.753996883956842e-5,4.651084299836391e-6,1.8320972879348751e-6,0.0,0.0,1.6264927235921933e-8,4.697685353679167e-8,0.0,0.0,0.9878827203978628,31.19599020308597,0.6265676995163922
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,z26,TERMINATION_REASON_OPTIMAL,200,12.293175343,238.5,-1651.9501330991193,-1651.9608844702177,3.2531499460247134e-6,0.020256282404212986,0.014180403399474573,0.0,0.0,3.102868636197289e-5,0.007090201699737286,0.0,0.0,1.0,13.862200346302034,1.0000664198312592
"tol 1e-4,adaptive defaults,miplib_restarts_100k",1e-4,adaptive defaults,miplib_restarts_100k,zeil,TERMINATION_REASON_OPTIMAL,43160,670.937732742,45397.5,813.5415996680869,813.3793511176757,9.96661111418523e-5,0.0023475047873912653,0.0009584634528019276,0.0,0.0,4.2686201926911455e-6,9.237311611429527e-5,0.0,0.0,813.5415996680869,872.0514900898424,7.524428301396065
"tol 1e-8,no restarts,miplib_restarts_100k",1e-8,no restarts,miplib_restarts_100k,2club200v15p5scn,TERMINATION_REASON_OPTIMAL,5360,3.863686567,5654.5,-121.22222291080595,-121.22222475959936,7.594313283815178e-9,1.1194720252767067e-6,4.4150261713227223e-7,0.0,0.0,8.525337630178899e-9,2.2075130856613612e-7,0.0,0.0,1.0000000000000002,9.231787154514064,2.024497313701605
"tol 1e-8,no restarts,miplib_restarts_100k",1e-8,no restarts,miplib_restarts_100k,30n20b8,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95040,67.887064591,100002.5,34.67625476937026,-33.82385203204784,0.9856115329022833,0.04646653154107744,0.027234177582960206,0.0,0.0,9.92037439429499e-5,0.0001260841554766676,0.0,0.0,210.40764998369585,986.9039687820735,104.4819305696677
"tol 1e-8,no restarts,miplib_restarts_100k",1e-8,no restarts,miplib_restarts_100k,academictimetablebig,TERMINATION_REASON_OPTIMAL,22280,322.052831026,23463.5,25.44444456167213,25.444444115918287,8.590545218111718e-9,1.6535482707005174e-7,1.6381355560923794e-7,0.0,0.0,2.465923055037334e-10,4.680387303121084e-9,0.0,0.0,29.626097436665063,67.01770928851563,331.29933464273535
"tol 1e-8,no restarts,miplib_restarts_100k",1e-8,no restarts,miplib_restarts_100k,academictimetablesmall,TERMINATION_REASON_OPTIMAL,6560,13.732209962,6954.5,-1.4210854715202004e-14,-9.522498345404529e-9,9.52248404387184e-9,3.302523798862256e-11,1.9568568987438084e-11,0.0,0.0,1.608853505223126e-13,7.247618143495587e-13,0.0,0.0,11.392560915851465,17.129485849641444,24.172840101289598
"tol 1e-8,no restarts,miplib_restarts_100k",1e-8,no restarts,miplib_restarts_100k,adult-max5features,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,559.314810727,100035.5,0.08131608004905637,0.08026958592699437,0.0009009185914692328,7.912636918766617e-7,5.318925265899738e-7,0.0,0.0,1.318057764566606e-7,8.86487544316623e-8,0.0,0.0,0.0023031581686000038,0.0065103340044183515,0.0066666241687715535
"tol 1e-8,no restarts,miplib_restarts_100k",1e-8,no restarts,miplib_restarts_100k,adult-regularized,TERMINATION_REASON_OPTIMAL,41000,215.393208543,43134.5,0.07768396137079916,0.07768396122160326,1.2913280930903037e-10,5.92714106556358e-16,1.6439566489732136e-16,0.0,0.0,5.021100254786336e-16,1.6423143346385752e-16,0.0,0.0,0.0010000000000003507,0.0013305520481568633,31.013043125627956
"tol 1e-8,no restarts,miplib_restarts_100k",1e-8,no restarts,miplib_restarts_100k,allcolor58,TERMINATION_REASON_OPTIMAL,1320,9.575018847,1411.5,42.000000011184056,41.99999997512785,4.241906695865687e-10,7.435007317033665e-10,1.9455836941517646e-10,0.0,0.0,2.8171421537301695e-13,1.6213197451264705e-11,0.0,0.0,0.47710758819878046,11.411294986559616,10.000000000003526
"tol 1e-8,no restarts,miplib_restarts_100k",1e-8,no restarts,miplib_restarts_100k,app1-2,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,93920,235.645230253,100014.5,-264.6007535869295,-264.6021599525683,2.6525045466039063e-6,3.124207180159031e-5,3.0672508438034293e-6,0.0,0.0,2.6862733811051564e-7,1.5336254219017147e-6,0.0,0.0,1.0,49.03716474801978,1.3983483053249335
